"doc_id","text","date","agenda","speechnumber","speaker","party","party.facts.id","chair","terms","parliament","iso3country","unique_id","pred_topic","pred_topic_name"
493923.3,"Diese Zeit wird mit der folgenden Fragestunde verrechnet, sodass wir in dem für die Tagesordnung vorgesehenen Zeitplan bleiben.",2012-10-24,"Tagesordnungspunkt 1:  Befragung der Bundesregierung  Die Bundesregierung hat als Thema der heutigen Kabinettssitzung mitgeteilt: 10. Bericht der Bundesregierung über ihre Menschenrechtspolitik.",71,"Petra Pau",NA,NA,TRUE,125,"DE-Bundestag","DEU",4602173,2,"Education"
92084.7,"Das gab uns die Möglichkeit, die Wissenschaftslandschaft und vor allem unsere internationale Sichtbarkeit mehr als nur zu verbessern.",2015-11-05,"Tagesordnungspunkt 4:  Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Ersten Gesetzes zur Änderung des Wissenschaftszeitvertragsgesetzes  Drucksache 18/6489 Überweisungsvorschlag: Ausschuss für Bildung, Forschung und Technikfolgen­ abschätzung (f) Ausschuss für Recht und Verbraucherschutz Ausschuss für Familie, Senioren, Frauen und Jugend",34,"Alexandra Dinges-Dierig","CDU/CSU",211,FALSE,1227,"DE-Bundestag","DEU",5343122,2,"Education"
430482.6,"Hans-Josef Fell 20272 Mit besonderer Freude ziehe ich auch die Bilanz im Hinblick auf die Umweltforschung : Die Mittel für die Nachhaltigkeitsforschung werden auch 2002 wieder erhöht . 2002 werden wir rund 40 Millionen DM mehr als 1998 ausgeben . .",2001-11-29,NA,116,"Hans-Josef Fell","GRUENE",1816,FALSE,1239,"DE-Bundestag","DEU",2183614,2,"Education"
105451.86,"Wir wissen doch schon heute _ darüber gibt es keinen Zweifel _ , daß staatliche Subventionen zur Stützung der Ausbildungssituation in den neuen Ländern unvermeidbar sind .",1995-06-29,NA,136,"Antje Vollmer","GRUENE",1816,TRUE,1928,"DE-Bundestag","DEU",872837,2,"Education"
194772.19,"Hinzu kommt , dass sich die wenigen Studierenden noch weniger Studienplätze teilen müssen .",2005-06-15,NA,78,"Gesine Lötzsch","PDS/LINKE",86,FALSE,560,"DE-Bundestag","DEU",2911093,2,"Education"
3541.55,"Der Raubbau an den Regenwäldern fand auch schon vor 1982 statt .",1991-06-06,NA,42,"Helmut Kohl","CDU/CSU",211,FALSE,10634,"DE-Bundestag","DEU",50158,3,"Environment - Growth"
94853.47,"Das ist vollkommen klar; denn sonst können wir die Klimaziele nicht einhalten.",2015-12-17,"Zusatzpunkt 4:  Aktuelle Stunde auf Verlangen der Fraktionen der CDU/CSU und SPD  Ergebnisse der UN-Klimakonferenz in Paris",130,"Klaus Mindrup","SPD",383,FALSE,922,"DE-Bundestag","DEU",5393508,3,"Environment - Growth"
418721.55,"Die im Bundesnaturschutzgesetz vorgesehenen Ausgleichsregelungen werden allerdings bisher von den Bundesländern abgelehnt .",1997-06-06,NA,75,"Günther Bredehorn","FDP",573,FALSE,1218,"DE-Bundestag","DEU",1273338,3,"Environment - Growth"
84281.28,"Man kann sagen , daß ein schnell fahrender Güterzug in 50 Metern Entfernung so viel Lärm macht , als wenn ein Lkw quer durchs Schlafzimmer fährt .",1995-05-18,NA,270,"Jutta Müller","SPD",383,FALSE,1639,"DE-Bundestag","DEU",845372,3,"Environment - Growth"
209962.51,"Der Klimawandel ist längst angekommen .",2006-12-14,NA,255,"Ingbert Liebing","CDU/CSU",211,FALSE,1098,"DE-Bundestag","DEU",3182864,3,"Environment - Growth"
242350.31,"Der Anbau gentechnisch veränderter Pflanzen ist nur dann verantwortbar , wenn mögliche Restrisiken dauerhaft auf ein kalkulierbares Maß reduziert werden .",2009-07-02,NA,286,"Johannes Röring","CDU/CSU",211,FALSE,912,"DE-Bundestag","DEU",3762829,3,"Environment - Growth"
1730612.33,"Schließlich ist dies ein Schlüssel zur wirtschaftlichen Entwicklung auf dem Land und wird immer ein entscheidender Standortfaktor sein.",2010-11-25,"Tagesordnungspunkt I.12:  Einzelplan 09 Bundesministerium für",8,"Ulrike Flach","FDP",573,FALSE,848,"DE-Bundestag","DEU",4061297,3,"Environment - Growth"
218367.17,"Es ist eine logische Konsequenz aus der demografischen Entwicklung : Sie ist unverzichtbar für den weiteren wirtschaftlichen Erfolg Deutschlands .",2007-09-20,NA,121,"Antje Blumenthal","CDU/CSU",211,FALSE,1051,"DE-Bundestag","DEU",3322052,3,"Environment - Growth"
239975.2,"Wir kommen zur Beschlussempfehlung des Ausschusses für Ernährung , Landwirtschaft und Verbraucherschutz zu dem Antrag der Fraktion der FDP mit dem Titel Schutz der Bienenvölker sicherstellen .",2009-05-07,NA,266,"Petra Pau","PDS/LINKE",1545,TRUE,217,"DE-Bundestag","DEU",3712614,3,"Environment - Growth"
113435.51,"Man kann nicht die Energiewende eines Landes auf ein anderes Land übertragen; denn die Geologie ist in jedem Land anders.",2017-04-27,"Tagesordnungspunkt 12: Beratung der Antwort der Bundesregierung auf die Große Anfrage der Abgeordneten Jürgen Trittin, Dr. Frithjof Schmidt, Oliver Krischer, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN  Schlüssel für eine globale, ökologische und gerechte Energieaußenpolitik  Drucksachen 18/10147, 18/11694",275,"Johann Saathoff","SPD",383,FALSE,1070,"DE-Bundestag","DEU",5686755,3,"Environment - Growth"
2396810.71,"Nein , die notwendigen , aber zumutbaren und sozial ausgewogenen und vertretbaren Korrekturen haben ein einziges Ziel : unseren Wohlstand , unsere soziale Sicherheit und mehr Arbeitsplätze auch für die Zukunft zu sichern .",1996-04-26,NA,9,"Wolfgang Schäuble","CDU/CSU",211,FALSE,6389,"DE-Bundestag","DEU",1044758,3,"Environment - Growth"
123302.5,"Die Bundesregierung ist der Auffassung , daß es gerechtfertigt war , die neuen Bundesländer , die vom Oder-Hochwasser betroffen waren , stärker durch Bundesmittel zu fördern , weil die neuen Bundesländer nicht über dieselbe Finanzkraft wie das Land Bayern oder das Land Nordrhein-Westfalen verfügen .",1999-10-06,NA,197,"Barbara Hendricks","SPD",383,FALSE,140,"DE-Bundestag","DEU",1685882,3,"Environment - Growth"
1836012.31,"Auch die Steigerung des Humusgehalts im Boden ist im ureigenen Interesse der nachhaltigen landwirtschaftlichen Erzeugung und dient dabei sogar noch dem Klimaschutz.",2010-12-02,"Tagesordnungspunkt 29: Beratung des Antrags der Abgeordneten Dorothea Steiner, Cornelia Behm, Ulrike Höfken, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN  Blockade beim Bodenschutz aufgeben – EU  Bodenschutzrahmenrichtlinien voranbringen  – Drucksache 17/3855 – Überweisungsvorschlag:  Ausschuss für Umwelt, Naturschutz und Reaktorsicherheit (f) Ausschuss für Ernährung, Landwirtschaft und Verbraucherschutz",397,"Kirsten Tackmann","PDS/LINKE",1545,FALSE,771,"DE-Bundestag","DEU",4080458,3,"Environment - Growth"
101554.22,"Die Katastrophen der vergangenen Woche machen aber einmal mehr deutlich, dass auch fernab der großen Flüsse die Gefahr von Überflutungen besteht.",2016-06-08,"Zusatzpunkt 1:  Aktuelle Stunde auf Verlangen der Fraktionen CDU/CSU, SPD und BÜNDNIS 90/DIE GRÜNEN  Unwetter in Deutschland",221,"Barbara Hendricks","SPD",383,FALSE,1128,"DE-Bundestag","DEU",5492715,3,"Environment - Growth"
60951.31,"Ich hätte noch Verständnis dafür , meine Damen und Herren von der Koalition , wenn jetzt auch wieder einmal den alten Ländern , die _ das muß ich zugeben _ ebenfalls , wenn auch nicht einem so gravierenden , aber immerhin doch einem Branchenumbruch unterworfen sind , dies und jenes an infrastruktureller und differenzierter wirtschaftlicher Unterstützung verstärkt zuteil werden sollte .",1995-03-28,NA,50,"Antje Hermenau","GRUENE",1816,FALSE,2397,"DE-Bundestag","DEU",813670,3,"Environment - Growth"
205282.46,"Wer die Gewinnaussichten der Unternehmen aber beschneidet , der schmälert die Chance auf mehr Beschäftigung .",2006-09-08,NA,4,"Rainer Brüderle","FDP",573,FALSE,1283,"DE-Bundestag","DEU",3098138,3,"Environment - Growth"
28248.8,"Die Erleichterung des wirtschaftlichen Strukturwandels dagegen muß insbesondere mit weiteren , duchgreifenden ökologischen Kontrollen verbunden werden .",1993-01-22,NA,105,"Ulrich Briefs","PDS/LINKE",86,FALSE,636,"DE-Bundestag","DEU",389401,3,"Environment - Growth"
357601.3,"Dabei wird der Tourismus eine wichtige Rolle spielen .",1997-01-16,NA,97,"Günter Rexrodt","FDP",573,FALSE,1455,"DE-Bundestag","DEU",1190522,3,"Environment - Growth"
185299.37,"Diese müssen wir uns näher anschauen ; denn bei allem internationalen Lob für die deutsche Klimapolitik und bei allem bereits Erreichten gibt es doch Defizite festzustellen und vor allem gibt es noch viel zu tun .",2004-10-21,NA,24,"Marco Bülow","SPD",383,FALSE,1821,"DE-Bundestag","DEU",2753043,3,"Environment - Growth"
178399.31,"Insofern ist es richtig , dass die Bundesregierung die Waldpolitik in diesem Jahr auf die Tagesordnung setzen wird .",2004-03-04,NA,270,"Norbert Lammert","CDU/CSU",211,TRUE,1149,"DE-Bundestag","DEU",2636670,3,"Environment - Growth"
164154.27,"Es handelt sich um Seifenblasen ohne Ende .",2002-12-03,NA,177,"Gudrun Kopp","FDP",573,FALSE,685,"DE-Bundestag","DEU",2378460,3,"Environment - Growth"
420043.25,"Durch das Fluglärmgesetz der Großen Koalition wurde die permanente öffentliche Beteiligung über die Fluglärmkommission gesetzlich verankert.",2012-03-29,"Tagesordnungspunkt 4:  Beratung des Antrags der Abgeordneten Sören Bartol, Florian Pronold, Hans-Joachim Hacker, weiterer Abgeordneter und der Fraktion der SPD  Für einen neuen Infrastrukturkonsens: Gemeinsam Zukunft planen – Infrastruktur bürgerfreundlich voranbringen  – Drucksache 17/9156 – Überweisungsvorschlag: Ausschuss für Verkehr, Bau und Stadtentwicklung (f) Innenausschuss Rechtsausschuss Ausschuss für",66,"Patrick Döring","FDP",573,FALSE,839,"DE-Bundestag","DEU",4467278,3,"Environment - Growth"
77102.139,"Wir werden eine umfassende nationale Nachhaltigkeitsstrategie erarbeiten , damit das drittgrößte Industrieland der Welt endlich seiner globalen und ökologischen Verantwortung gerecht wird .",1998-11-10,NA,8,"Kerstin Müller","GRUENE",1816,FALSE,3268,"DE-Bundestag","DEU",1501036,3,"Environment - Growth"
2340312.46,"Wenn es tatsächlich einen Infrastrukturkonsens in der Frage „Rheintal“ geben sollte, warum haben Sie dann einen gemeinsamen Antrag verweigert, und warum stellen Sie nicht heute die Mittel zur Verfügung, sodass es zu einem echten Lärmschutz vor Ort kommen kann?",2011-03-18,"Tagesordnungspunkte 27 a bis 27 c:  a) Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Verkehr, Bau und Stadtentwicklung (15. Ausschuss)  – zu dem Antrag der Abgeordneten Steffen Bilger, Peter Götz, Armin Schuster (Weil am Rhein), weiterer Abgeordneter und der Fraktion der CDU/CSU sowie der Abgeordneten Werner Simmling, Ernst Burgbacher, Sibylle Laurischk, weiterer Abgeordneter und der Fraktion der FDP  Anwohnerfreundlicher Ausbau der Rheintalbahn  – zu dem Antrag der Abgeordneten Ute Kumpf, Christian Lange (Backnang), Rainer Arnold, weiterer Abgeordneter und der Fraktion der SPD Ausbau der Rheintalbahn als Modell für Bürgernähe, Lärm- und Landschaftsschutz  – zu dem Antrag der Abgeordneten Karin Binder, Dr. Dietmar Bartsch, Herbert Behrens, weiterer Abgeordneter und der Fraktion DIE LINKE  Akzeptanzprobleme bei der Rheintalbahn durch offene Planung beseitigen – zu dem Antrag der Abgeordneten Winfried Hermann, Kerstin Andreae, Alexander Bonde, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN Bürgerfreundlichen Ausbau der Rheintalbahn auf der Basis des Prognosehorizontes 2025 planen Beginn: 9.00 Uhr – zu dem Antrag der Abgeordneten Winfried Hermann, Kerstin Andreae, Alexander Bonde, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN  Rheintalbahn – Modellprojekt für anwohnerfreundlichen Schienenausbau – Drucksachen 17/4861, 17/4856, 17/3659, 17/2488, 17/4689, 17/5091 –  Berichterstattung: Abgeordnete Steffen Bilger Ute Kumpf  b) Beratung des Antrags der Abgeordneten Karin Binder, Sabine Leidig, Herbert Behrens, weiterer Abgeordneter und der Fraktion DIE LINKE Schutz vor Schienenverkehrslärm im Rheintal und andernorts  – Drucksache 17/5036 –  c) Beratung des Antrags der Abgeordneten Ute Kumpf, Gustav Herzog, Sören Bartol, weiterer Abgeordneter und der Fraktion der SPD sowie der Abgeordneten Winfried Hermann, Kerstin Andreae, Alexander Bonde, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN Rheintalbahn – Finanzierung und anwohnerfreundlichen Ausbau sicherstellen  – Drucksache 17/5037 –",4,"Florian Pronold","SPD",383,FALSE,849,"DE-Bundestag","DEU",4158938,3,"Environment - Growth"
221515.63,"Dadurch verstärken Sie die Nutzungskonkurrenzen .",2007-12-13,NA,49,"Christel Happach-Kasan","FDP",573,FALSE,1222,"DE-Bundestag","DEU",3378537,3,"Environment - Growth"
27217.14,"Durch juristische Grenzen eingeengt , müssen sich die Umweltbeauftragten als Berater des Anlagenbetreibers mit Kontrollen und Hinweisen begnügen .",1993-01-14,NA,425,"Marliese Dobberthien","SPD",383,FALSE,529,"DE-Bundestag","DEU",377329,3,"Environment - Growth"
533901.5,"Um eine Gesamtwertung der Auffangstrukturen vorzunehmen , müßte ich die Unterlagen nochmals genau überprüfen .",1998-04-29,NA,123,"Werner Hoyer","FDP",573,FALSE,72,"DE-Bundestag","DEU",1437876,3,"Environment - Growth"
823911.11,"Sie muss raus aus diesem Elfenbeinturm; denn es geht nicht um einen Expertendiskurs, sondern um unsere Verantwortung für die Zukunft des Planeten und für die Lebenssituation der Menschen.",2015-02-26,"a) Beratung des Antrags der Abgeordneten Sibylle Pfeiffer, Sabine Weiss (Wesel I), Frank Heinrich (Chemnitz), weiterer Abgeordneter und der Fraktion der CDU/CSU sowie der Abgeordneten Dr. Bärbel Kofler, Axel Schäfer (Bochum), Heinz-Joachim Barchmann, weiterer Abgeordneter und der Fraktion der SPD  UN-Ziele für nachhaltige Entwicklung global gestalten – Post 2015-Agenda auf den Weg bringen  Drucksache 18/4088 Überweisungsvorschlag: Ausschuss für wirtschaftliche Zusammenarbeit und Entwicklung (f) Auswärtiger Ausschuss Finanzausschuss Ausschuss für",72,"Claudia Roth","GRUENE",1816,FALSE,991,"DE-Bundestag","DEU",5185110,3,"Environment - Growth"
355752.7,"Damit werden etwa 350 000 Wohnungen energetisch modernisiert .",2001-04-04,NA,98,"Achim Großmann","SPD",383,FALSE,180,"DE-Bundestag","DEU",2045636,3,"Environment - Growth"
469522.45,"Wahrscheinlich werden aber auch diese Städte entlang der geplanten Strecke kippen .",2002-03-14,NA,227,"Winfried Wolf","PDS/LINKE",86,FALSE,946,"DE-Bundestag","DEU",2249430,3,"Environment - Growth"
54113.1,"Diese Berechnung des Umweltbundesamtes ist mir natürlich bekannt .",1998-05-07,NA,87,"Roland Richter","CDU/CSU",211,FALSE,847,"DE-Bundestag","DEU",1446852,3,"Environment - Growth"
174880.8,"Die Bundesregierung hat den Ausbau der erneuerbaren Energien lauthals angekündigt .",2003-11-13,NA,197,"Michael Fuchs","CDU/CSU",211,FALSE,2251,"DE-Bundestag","DEU",2572580,3,"Environment - Growth"
28493.2,"Sie sollten diese Atmosphäre bei der Diskussion über das Standortsicherungsgesetz nicht dazu benutzen , einen anderen Sachverhalt , an dem nichts Kritikwürdiges zu finden ist , negativ anzusprechen .",1993-02-04,NA,54,"Theodor Waigel","CDU/CSU",211,FALSE,284,"DE-Bundestag","DEU",391926,3,"Environment - Growth"
511472.53,"Wir müssen uns gemeinsam anstrengen , wieder in die Weltspitze vorzustoßen .",2002-06-27,NA,123,"Ilse Aigner","CDU/CSU",211,FALSE,873,"DE-Bundestag","DEU",2319978,3,"Environment - Growth"
201979.44,"Wir fordern Sie auf - zumal die Energiesteuer-Richtlinie diese Möglichkeit hergibt - , endlich mit dem Einstieg in die Besteuerung von Flugbenzin zu beginnen .",2006-04-06,NA,288,"Reinhard Loske","GRUENE",1816,FALSE,918,"DE-Bundestag","DEU",3034839,3,"Environment - Growth"
357051.63,"Mit welchen Strategien können eine wirksame Bekämpfung der Armut und ein wirtschaftlicher Aufbau erreicht werden ?",1997-01-16,NA,42,"Uschi Eid","GRUENE",1816,FALSE,2583,"DE-Bundestag","DEU",1189616,3,"Environment - Growth"
429232.26,"Fangen wir mit derAbfallpolitik an : Wo bleibt denn eine Konzeption , die tatsächlich dafür sorgt , dass der notwendige Wandel in der Abfallwirtschaft herbeigeführt wird ?",2001-11-28,NA,175,"Peter Paziorek","CDU/CSU",211,FALSE,2023,"DE-Bundestag","DEU",2180323,3,"Environment - Growth"
238887.4,"Staatssekretär beim Bundesminister für Umwelt , Naturschutz und Reaktorsicherheit : In Bezug auf die Schifffahrt sind wir dabei , neue Regelungen zu finden .",2009-04-22,NA,80,"Gitta Connemann","CDU/CSU",211,FALSE,156,"DE-Bundestag","DEU",3691352,3,"Environment - Growth"
97231.6,"Mit diesem Gesetz ergeht vielmehr eine Aufforderung an die Wirtschaft , an die Bevölkerung und an alle Beteiligten , dieses sogenannte Umweltaudit _ wir haben uns darauf geeinigt , es etwas einzudeutschen , es also nicht Öko-Audit zu nennen ; daher heißt es auch Umweltauditgesetz _ überhaupt erst einmal zum Wirken zu bringen .",1995-06-22,NA,4,"Renate Hellwig","CDU/CSU",211,FALSE,1266,"DE-Bundestag","DEU",861451,3,"Environment - Growth"
216421.28,"Was ich dem Braunkohlekraftwerk der RWE im Rheinland zusätzlich schenke , muss ich dem Steinkohlekraftwerk der Eon in Gelsenkirchen oder dem Chemiepark in Marl wegnehmen .",2007-06-22,NA,6,"Michael Kauch","FDP",573,FALSE,969,"DE-Bundestag","DEU",3289295,3,"Environment - Growth"
319593.37,"Wir müssen ihnen die Möglichkeit verschaffen, dass sie ihre eigenen Produkte verkaufen können, dass sie Geld verdienen können, dass Entwicklung im ländlichen Raum und Arbeitsplätze entstehen, sodass wir auf diesem Weg aus dem Dilemma herauskommen, in dem wir noch immer stecken.",2011-09-30,"Tagesordnungspunkt 28 kommen: Vereinbarte Debatte  50 Jahre deutsche Entwicklungszusammenarbeit – 50 Jahre verlässliche Entwicklungspartnerschaften",36,"Helmut Heiderich","CDU/CSU",211,FALSE,915,"DE-Bundestag","DEU",4303648,3,"Environment - Growth"
906021.5,"Dass die angegebenen Verbrauchswerte nur in wenigen Fällen dem tatsächlichen Verbrauch entsprechen, wissen wir schon lange.",2015-09-30,"Tagesordnungspunkt 2:  Fragestunde  Drucksache 18/6136 Die Fragen werden in der Ihnen bekanntgegebenen Reihenfolge der Ressorts aufgerufen.",138,"Norbert Barthle",NA,NA,FALSE,114,"DE-Bundestag","DEU",5320230,3,"Environment - Growth"
32233.6,"Meine Frage lautet : Könnten Sie mir einmal erklären , inwiefern der Zugewinn an Freizeit als Wohlstandsmehrung zwangsläufig zu mehr Ressourcenverbrauch führt ? .",1993-04-22,NA,55,"Otto Schily","SPD",383,FALSE,1544,"DE-Bundestag","DEU",436072,3,"Environment - Growth"
465791.46,"Meine Damen und Herren , derzeit kommt eine sofortige Einführung der obligatorischen Etikettierung von deutschem Rindfleisch noch nicht in Betracht , weil bislang nicht alle Rinder in Deutschland über einen Tierpaß verfügen und insbesondere die älteren Kühe zur Zeit diese Voraussetzungen nicht erfüllen .",1997-10-30,NA,228,"Peter Bleser","CDU/CSU",211,FALSE,1252,"DE-Bundestag","DEU",1339598,3,"Environment - Growth"
468610.66,"_ Ich weiß , unten im Tal .",1995-03-09,NA,55,"Ulrich Heinrich","FDP",573,FALSE,1313,"DE-Bundestag","DEU",797999,3,"Environment - Growth"
138001.37,"B . die Zusammenhänge zwischen Umwelt und Allergien zu erkunden .",1995-10-12,NA,344,"Sabine Bergmann-Pohl","CDU/CSU",211,FALSE,1132,"DE-Bundestag","DEU",919505,3,"Environment - Growth"
16975.2,"Deshalb hat die Bundesregierung in den Beschlüssen zur Reduzierung der CO2-Emissionen die wichtige Rolle der erneuerbaren Energien zum Ausdruck gebracht .",1992-03-20,NA,89,"Bernd Neumann","CDU/CSU",211,FALSE,2251,"DE-Bundestag","DEU",227738,3,"Environment - Growth"
137391.22,"Ihre spezifische Energie ist umweltschonend , sie hat geringere Schallemissionen . .",1995-10-12,NA,283,"Werner Kuhn","CDU/CSU",211,FALSE,437,"DE-Bundestag","DEU",918754,3,"Environment - Growth"
51914.16,"Deshalb drängen wir darauf , daß diese Protokolle schnellstens erarbeitet werden _ bei fünf ist das ja bereits weitestgehend geschehen _ und möglichst viele der acht in Arbeit befindlichen Protokolle auf der nächsten Alpenkonferenz Ende dieses Jahres beschlossen werden können .",1994-06-16,NA,410,"Birgit Homburger","FDP",573,FALSE,934,"DE-Bundestag","DEU",698744,3,"Environment - Growth"
217707.41,"Mit der Ausgabe von 100 Euro für ein Construction-Kit kann eine ganze Familie ihr Haus wieder aufbauen und sich mit 25 Kilo Saatgut versorgen , und das in mehreren Vegetationsperioden .",2007-09-12,NA,200,"Hartwig Fischer","CDU/CSU",211,FALSE,1890,"DE-Bundestag","DEU",3312392,3,"Environment - Growth"
181121.3,"Staatssekretärin beim Bundesminister für Umwelt , Naturschutz und Reaktorsicherheit : Nein .",2004-05-05,NA,171,"Hartwig Fischer","CDU/CSU",211,FALSE,70,"DE-Bundestag","DEU",2677055,3,"Environment - Growth"
180974.5,"Wir haben also bereits die ersten wichtigen Schritte zur Erreichung des Dreiprozentziels vollzogen und werden diesen Weg auch weiterhin verfolgen , um dieses Ziel bis zum Jahr 2010 zu erreichen .",2004-05-05,NA,24,"Edelgard Bulmahn","SPD",383,FALSE,217,"DE-Bundestag","DEU",2676263,3,"Environment - Growth"
102577.11,"Ich finde es gut, dass der alte Ferraris-Drehstromzähler jetzt endlich der Vergangenheit angehören kann.",2016-06-23,"Zusatzpunkte 8 a und 8 b: a)   – Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Weiterentwicklung des Strom­ marktes (Strommarktgesetz)  Drucksache 18/7317 Beschlussempfehlung und Bericht des Ausschusses für",342,"Johann Saathoff","SPD",383,FALSE,750,"DE-Bundestag","DEU",5508167,3,"Environment - Growth"
223768.142,"Die verkehrsbedingte Feinstaubbelastung in den Großstädten lässt sich nur durch technologische Verbesserungen bei den Fahrzeugen wirksam bekämpfen .",2008-02-20,NA,80,"Gerda Hasselfeldt","CDU/CSU",211,TRUE,2897,"DE-Bundestag","DEU",3419118,3,"Environment - Growth"
136661.26,"Was die Situation der Weltwirtschaft betrifft , so gibt es einige erfreuliche Entwicklungen , die vor allem in der günstigen Kombination von Wachstum und Geldwertstabilität begründet sind .",1995-10-12,NA,210,"Uwe-Jens Rössel","PDS/LINKE",86,FALSE,1107,"DE-Bundestag","DEU",917672,3,"Environment - Growth"
1777111.54,"Lassen Sie mich aus dem Bericht zitieren , der der heutigen Debatte zu Grunde liegt : Auf dem Markt für Umweltschutzgüter und - dienstleistungen zeigen sich deutlich die Spuren der schwachen Umweltkonjunktur .",2000-01-21,NA,55,"Hans-Josef Fell","GRUENE",1816,FALSE,1577,"DE-Bundestag","DEU",1766588,3,"Environment - Growth"
359961.13,"August 1996 im Kabinett auch Regelungen für den Bodenschutz in den Gesetzesnovellen zum Bundesnaturschutzgesetz , zum Raumordnungsgesetz und zum Baugesetzbuch beschlossen .",1997-01-17,NA,2,"Angela Merkel","CDU/CSU",211,FALSE,2657,"DE-Bundestag","DEU",1194261,3,"Environment - Growth"
88254.58,"Im letzten Jahr, im Jahr 2014, ist die griechische Wirtschaft nach sechs Jahren Rezession erstmals wieder gewachsen.",2015-07-01,"Zusatzpunkt 1: Vereinbarte Debatte zur Situation nach dem Auslaufen des Finanzhilfeprogramms für Griechenland",18,"Gerda Hasselfeldt","CDU/CSU",211,FALSE,1243,"DE-Bundestag","DEU",5277682,3,"Environment - Growth"
394971.24,"Damit komme ich zum vierten Punkt und kann insofern auch an meinen Vorredner anknüpfen , als ich darauf hinweise , daß es nicht darum geht , die Neigetechnik etwa abzulehnen .",1997-03-21,NA,133,"Roland Kohn","FDP",573,FALSE,780,"DE-Bundestag","DEU",1239554,3,"Environment - Growth"
222320.38,"Der Transport des abgeschiedenen CO2 von den Abscheidungsorten zu den möglichen Lagerstätten ist grundsätzlich technisch gelöst .",2008-01-17,NA,222,"Ulrich Petzold","CDU/CSU",211,FALSE,1178,"DE-Bundestag","DEU",3393573,3,"Environment - Growth"
104197.24,"Doch weit mehr Menschen werden von Dürren, Fluten oder Stürmen vertrieben.",2016-09-09,"– Tagesordnungspunkt 1 – fort:  a) Erste Beratung des von der Bundesregierung  eingebrachten Entwurfs eines Gesetzes über die Feststellung des Bundeshaushaltsplans für das Haushaltsjahr 2017 (Haushaltsgesetz 2017)  Drucksache 18/9200 Überweisungsvorschlag: Haushaltsausschuss  b) Beratung der Unterrichtung durch die Bundesregierung  Finanzplan des Bundes 2016 bis 2020 Drucksache 18/9201 Überweisungsvorschlag: Haushaltsausschuss  Für die heutige Aussprache haben wir eine Redezeit von insgesamt vier Minuten – – 4 Stunden und 48 Minuten beschlossen.  (Heiterkeit – Michael Grosse-Brömer [CDU/ CSU]: Dann sollten wir aber schnell anfangen! – Sören Bartol [SPD]: Vorsichtig mit diesen Versprechen!) – Das hätte ja auch einen gewissen Reiz. Vor allen Dingen stelle ich mir jetzt die panischen Bemühungen der Geschäftsführer zur Aufteilung der dann jeweils auf die Fraktionen entfallenden Redezeiten vor. (Michael Grosse-Brömer [CDU/CSU]:",62,"Christian Hirte","CDU/CSU",211,FALSE,1359,"DE-Bundestag","DEU",5539121,3,"Environment - Growth"
157104.37,"Dabei sind uns Effizienzsteigerung, Nachhaltigkeit, größtmögliche Klimaeffekte und regionale Wertschöpfung sehr wichtig.",2009-11-10,"Tagesordnungspunkt 1:  Regierungserklärung der Bundeskanzlerin mit anschließender Aussprache",101,"Johannes Röring","CDU/CSU",211,FALSE,862,"DE-Bundestag","DEU",3784645,3,"Environment - Growth"
14387.35,"Einen wichtigen Schritt weiter wird uns sicher auch der unter der Schirmherrschaft von Bundesumweltminister Töpfer stehende internationale wissenschaftliche Kongreß in der übernächsten Woche in Berlin Alternativen zu FCKW und Halonen bringen .",1992-02-12,NA,231,"Bärbel Sothmann","CDU/CSU",211,FALSE,659,"DE-Bundestag","DEU",196452,3,"Environment - Growth"
222687.17,"In Ihrer Regierungszeit ist in der Landwirtschaftspolitik im Hinblick auf den Klimaschutz gar nichts gemacht worden .",2008-01-23,NA,174,"Sigmar Gabriel","SPD",383,FALSE,568,"DE-Bundestag","DEU",3399458,3,"Environment - Growth"
2524101.6,"Greenspan hat seit fast drei Jahren immer wieder darauf hingewiesen , daß wir dies auf Grund der zunehmenden Kompliziertheit von Finanzierungssystemen und der Zunahme der weltwirtschaftlichen Verflechtung als eine normale Entwicklung anzusehen haben .",1999-01-21,NA,8,"Friedrich Merz","CDU/CSU",211,FALSE,2246,"DE-Bundestag","DEU",1533026,3,"Environment - Growth"
